Name,Price,Colors,Product Link
Slim Fit Linen Shirt,$ 44.99,"Black, White, Light blue, Sage green",https://www.hm.com/en_us/productpage.1258123003.html
Loose-Fit Seersucker Resort Shirt,$ 29.99,"Beige/checked, Light blue/striped, Dark gray",https://www.hm.com/en_us/productpage.1265306002.html
Regular-Fit Linen Pants,$ 54.99,"Black, Light beige, White, Dark beige, Navy blue",https://www.hm.com/en_us/productpage.1253406002.html
Regular-Fit Linen-Blend Pants,$ 39.99,"White, Cream, Dark beige, Black, Navy blue",https://www.hm.com/en_us/productpage.1253401003.html
Regular-Fit Linen-Blend Resort Shirt,$ 34.99,"Black, Beige",https://www.hm.com/en_us/productpage.1262042002.html
Regular Fit Short-Sleeved Piqué Shirt,$ 34.99,Brown melange,https://www.hm.com/en_us/productpage.1262924003.html
Slim Fit Cargo Joggers,$ 44.99,"Black, Dark beige",https://www.hm.com/en_us/productpage.1261707001.html
Loose-Fit Seersucker Resort Shirt,$ 29.99,"Dark gray, Light blue/striped, Beige/checked",https://www.hm.com/en_us/productpage.1265306001.html
Regular Fit Linen-blend resort shirt,$ 29.99,"Sage green, Dark gray, Cream, Navy blue",https://www.hm.com/en_us/productpage.1265556002.html
Regular-Fit Linen-Blend Shirt,$ 34.99,"Taupe/striped, Light beige, White, Khaki green, Black, Navy blue",https://www.hm.com/en_us/productpage.1256945008.html
Regular Fit Linen-blend resort shirt,$ 29.99,"Dark gray, Sage green, Cream, Navy blue",https://www.hm.com/en_us/productpage.1265556004.html
Regular-Fit Tailored Linen-Blend Pants,$ 44.99,"Beige, Black, Light beige",https://www.hm.com/en_us/productpage.1259381002.html
Regular-Fit Resort Shirt,$ 34.99,"Navy blue, Gray/white",https://www.hm.com/en_us/productpage.1265102003.html
Regular-Fit Short-Sleeved Linen-Blend Shirt,$ 29.99,"White, Navy blue, Light beige",https://www.hm.com/en_us/productpage.1263276001.html
Slim-Fit Tailored Pants,$ 34.99,"Beige, Black, Navy blue, Dark gray, Gray, Beige",https://www.hm.com/en_us/productpage.1253395004.html
Slim-Fit Dressy Joggers,$ 34.99,"Gray melange, Beige, Black, Dark gray",https://www.hm.com/en_us/productpage.1253400003.html
Regular-Fit Textured Resort Shirt,$ 29.99,"Brown/cream striped, Navy blue/striped, Beige/striped, Light blue/striped",https://www.hm.com/en_us/productpage.1261407004.html
Loose-Fit Brushed Resort Shirt,$ 34.99,Cream,https://www.hm.com/en_us/productpage.1261704001.html
Slim Fit Twill Pants,$ 39.99,"Black, Dark beige, Light beige, White, Navy blue",https://www.hm.com/en_us/productpage.1236096004.html
Regular Fit Jacquard-Knit Shirt,$ 34.99,"Light beige/striped, Dark beige, Navy blue",https://www.hm.com/en_us/productpage.1262919001.html
Regular Fit Jacquard-Knit Shirt,$ 34.99,"Dark beige, Light beige/striped, Navy blue",https://www.hm.com/en_us/productpage.1262919002.html
Regular-Fit Linen-Blend Shirt,$ 34.99,"Light beige, Taupe/striped, White, Black, Khaki green, Navy blue",https://www.hm.com/en_us/productpage.1256945001.html
Regular-Fit Linen Pants,$ 54.99,"Dark beige, Light beige, White, Black, Navy blue",https://www.hm.com/en_us/productpage.1253406004.html
Boxy Denim Shirt,$ 44.99,"Dark gray, Denim blue",https://www.hm.com/en_us/productpage.1265307001.html
Regular Fit Linen-blend resort shirt,$ 29.99,"Cream, Sage green, Dark gray, Navy blue",https://www.hm.com/en_us/productpage.1265556001.html
Regular-Fit Linen-Blend Pants,$ 39.99,"Navy blue, Cream, Dark beige, Black, White",https://www.hm.com/en_us/productpage.1253401005.html
Oversized-Fit Patterned Denim Shirt,$ 44.99,Dark blue/patterned,https://www.hm.com/en_us/productpage.1283909001.html
Regular-Fit Jacquard-Weave Resort Shirt,$ 34.99,"Cream, Black",https://www.hm.com/en_us/productpage.1264827002.html
Boxy Denim Shirt,$ 44.99,"Denim blue, Dark gray",https://www.hm.com/en_us/productpage.1265307002.html
Regular Fit Piqué Polo Shirt,$ 14.99,"Pink, White, Black",https://www.hm.com/en_us/productpage.1209183006.html
Regular-Fit Crinkled Resort Shirt,$ 29.99,"Black, Beige",https://www.hm.com/en_us/productpage.1264829002.html
Regular Fit Textured resort shirt,$ 29.99,"Light blue, White, Dusty green",https://www.hm.com/en_us/productpage.1261404003.html
Regular-Fit Fine-Knit Polo Shirt,$ 34.99,"Light beige, Navy blue",https://www.hm.com/en_us/productpage.1262923002.html
Slim Fit Twill Pants,$ 39.99,"Light beige, Dark beige, Black, White, Navy blue",https://www.hm.com/en_us/productpage.1236096006.html
Regular Fit Poplin Shirt,$ 39.99,"Light blue/striped, Light blue/striped, White",https://www.hm.com/en_us/productpage.1288847002.html
Regular Fit Jacquard-Knit Shirt,$ 34.99,"Navy blue, Light beige/striped, Dark beige",https://www.hm.com/en_us/productpage.1262919003.html
Regular-Fit Linen Pants,$ 54.99,"Navy blue, Light beige, White, Black, Dark beige",https://www.hm.com/en_us/productpage.1253406003.html
Regular-Fit Jacquard-Weave Resort Shirt,$ 34.99,"Black, Cream",https://www.hm.com/en_us/productpage.1264827001.html
Regular-Fit Textured Shirt,$ 34.99,"Light blue/striped, Navy blue/striped",https://www.hm.com/en_us/productpage.1284910002.html
Loose-Fit Textured Shirt,$ 34.99,White/striped,https://www.hm.com/en_us/productpage.1273696003.html
Slim-Fit Crop Pants,$ 44.99,"Black, Light beige, Dark gray",https://www.hm.com/en_us/productpage.1275076001.html
Regular-Fit Hole-Knit Polo Shirt,$ 34.99,"Cream, Black",https://www.hm.com/en_us/productpage.1263916002.html
Regular-Fit Tailored Linen-Blend Pants,$ 44.99,"Light beige, Light beige, Dark gray",https://www.hm.com/en_us/productpage.1268084001.html
Regular-Fit Tailored Linen-Blend Pants,$ 44.99,"Light beige, Light beige, Dark gray",https://www.hm.com/en_us/productpage.1268084002.html
Regular-Fit Tailored Linen-Blend Pants,$ 44.99,"Dark gray, Light beige, Light beige",https://www.hm.com/en_us/productpage.1268084003.html
Regular Fit Pants,$ 44.99,"White, Black, Dark gray, Dark beige",https://www.hm.com/en_us/productpage.1259382002.html
Slim-Fit Crop Pants,$ 44.99,"Light beige, Black, Dark gray",https://www.hm.com/en_us/productpage.1275076002.html
Regular-Fit Tailored Linen-Blend Pants,$ 44.99,"Light beige, Black, Beige",https://www.hm.com/en_us/productpage.1259381003.html
Slim-Fit Crop Pants,$ 44.99,"Dark gray, Black, Light beige",https://www.hm.com/en_us/productpage.1275076003.html
Regular-Fit Poplin Shirt,$ 34.99,"Light blue/striped, Light blue/striped",https://www.hm.com/en_us/productpage.1285018001.html
Regular-Fit Textured Shirt,$ 34.99,"Navy blue/striped, Light blue/striped",https://www.hm.com/en_us/productpage.1284910001.html
Regular Fit Linen-blend resort shirt,$ 29.99,"Navy blue, Sage green, Dark gray, Cream",https://www.hm.com/en_us/productpage.1265556003.html
Regular-Fit Poplin Shirt,$ 34.99,"Light blue/striped, Light blue/striped",https://www.hm.com/en_us/productpage.1285018002.html
Regular Fit Textured shirt,$ 24.99,"Cream, Black, Sage green",https://www.hm.com/en_us/productpage.1263304002.html
Regular Fit Textured shirt,$ 24.99,"Black, Cream, Sage green",https://www.hm.com/en_us/productpage.1263304001.html
Regular-Fit Short-Sleeved Linen-Blend Shirt,$ 29.99,"Navy blue, White, Light beige",https://www.hm.com/en_us/productpage.1263276003.html
Oversized Fit Denim Shirt,$ 44.99,"Cream, Dark denim gray",https://www.hm.com/en_us/productpage.1265304001.html
Regular Fit Textured resort shirt,$ 34.99,"Navy blue, White, Light beige",https://www.hm.com/en_us/productpage.1263285002.html
Regular Fit Poplin Shirt,$ 39.99,"Light blue/striped, Light blue/striped, White",https://www.hm.com/en_us/productpage.1288847003.html
Regular-Fit Crinkled Resort Shirt,$ 29.99,"Beige, Black",https://www.hm.com/en_us/productpage.1264829003.html
Regular Fit Poplin Shirt,$ 39.99,"White, Light blue/striped, Light blue/striped",https://www.hm.com/en_us/productpage.1288847001.html
Loose Fit Tailored Pants,$ 44.99,Dark gray,https://www.hm.com/en_us/productpage.1258152004.html
Slim Fit Polo Shirt,$ 9.99,"Black, Light beige, Sage green, Navy blue",https://www.hm.com/en_us/productpage.0956343001.html
Regular-Fit Cable-Knit Polo Shirt,$ 44.99,"Black, Cream",https://www.hm.com/en_us/productpage.1259986001.html
Regular Fit Textured resort shirt,$ 34.99,"White, Navy blue, Light beige",https://www.hm.com/en_us/productpage.1263285001.html
Oversized Fit Denim Shirt,$ 44.99,"Dark denim gray, Cream",https://www.hm.com/en_us/productpage.1265304002.html
Relaxed-Fit Tailored Linen-Blend Pants,$ 44.99,"Cream, Black, Brown",https://www.hm.com/en_us/productpage.1259379001.html
Loose Fit T-shirt,$ 9.99,"Black, White, Dark beige, Light beige, Yellow, Light beige, Light sage green, Dark gray, Pink, Dark gray, Navy blue",https://www.hm.com/en_us/productpage.0608945008.html
Loose-Fit Printed T-Shirt,$ 9.99,"Light beige/Snoopy, White/Snoopy, Black/Oasis",https://www.hm.com/en_us/productpage.1268967002.html
Loose Fit Hoodie,$ 24.99,"Dark taupe, Black, Navy blue, Light gray melange, Light beige, Brown, Pink, White, Green, Dark brown, Burgundy, Light beige, Forest green, Pistachio green, Black",https://www.hm.com/en_us/productpage.0970819078.html
Loose Fit Sweatshirt,$ 14.99,"Dark blue, Taupe, Black, Brown, Light beige, Light gray melange, Pink, Yellow, Sage green, Dark green, Cream, Brown, Beige, Light gray melange, Light gray",https://www.hm.com/en_us/productpage.0970818046.html
Regular-Fit Short-Sleeved Linen-Blend Shirt,$ 29.99,"Light beige, White, Navy blue",https://www.hm.com/en_us/productpage.1263276002.html
Loose Fit Printed T-shirt,$ 12.99,"Black/New York, Khaki green/New York, Black, White/New York, Beige/stars, Black/Soho LDN, White/stars, White/Los Angeles, White/Soho, Dark gray",https://www.hm.com/en_us/productpage.1227157019.html
Loose-Fit Printed T-Shirt,$ 9.99,"White/Snoopy, Light beige/Snoopy, Black/Oasis",https://www.hm.com/en_us/productpage.1268967001.html
Loose Fit Printed T-shirt,$ 9.99,"White/Synthesis, Light beige/Better Than Ever, Light blue/Wasted Potential, White/Cologne, White/Hardware, White/New Haven, Black/Carbonara",https://www.hm.com/en_us/productpage.0967955110.html
Slim-Fit Textured Jersey Polo Shirt,$ 29.99,"Dark gray, Green",https://www.hm.com/en_us/productpage.1276602005.html
Slim Fit Polo Shirt,$ 9.99,"Sage green, Light beige, Black, Navy blue",https://www.hm.com/en_us/productpage.0956343084.html
Oversized Fit T-shirt,$ 9.99,"Brown, Light beige, Black, Pink",https://www.hm.com/en_us/productpage.1074658041.html
Loose Fit Sweatshirt,$ 14.99,"Black, Dark blue, Taupe, Brown, Light beige, Light gray melange, Pink, Yellow, Sage green, Dark green, Cream, Brown, Beige, Light gray melange, Light gray",https://www.hm.com/en_us/productpage.0970818001.html
Slim Fit Easy-iron Shirt,$ 19.99,"Black, White, Light blue, Navy blue, Light blue, Light blue/striped, Dark beige",https://www.hm.com/en_us/productpage.1242812003.html
Loose Fit Printed T-shirt,$ 12.99,"Khaki green/New York, Black/New York, Black, White/New York, Beige/stars, Black/Soho LDN, White/stars, White/Los Angeles, White/Soho, Dark gray",https://www.hm.com/en_us/productpage.1227157022.html
5-pack Slim Fit T-shirts,$ 44.99,"White/black, White, Pink/brown/green, Navy blue, Light blue/light purple, Dark brown, Light turquoise/dark turquoise, Green/blue/white, White/Green/Blue, White/pink/brown",https://www.hm.com/en_us/productpage.0624684003.html
Loose Fit Sweatpants,$ 24.99,"Gray melange, Black, Dark taupe, Navy blue",https://www.hm.com/en_us/productpage.1012056002.html
Regular-Fit Hole-Knit Polo Shirt,$ 34.99,"Black, Cream",https://www.hm.com/en_us/productpage.1263916001.html
Regular Fit T-shirt,$ 7.99,"Dark blue, White, Black, Dark gray, Brown, Gray melange, Light green, Light beige, Pink, Dark eggplant, Light gray, Light beige",https://www.hm.com/en_us/productpage.0685816185.html
Loose Fit Sweatshirt,$ 14.99,"Brown, Dark blue, Taupe, Black, Light beige, Light gray melange, Pink, Yellow, Sage green, Dark green, Cream, Brown, Beige, Light gray melange, Light gray",https://www.hm.com/en_us/productpage.0970818113.html
Baggy Denim Shorts,$ 34.99,"Light denim blue, Dark gray, Denim gray",https://www.hm.com/en_us/productpage.1274615002.html
Baggy Jeans,$ 44.99,"Denim blue, Black, Gray-blue, Pale denim blue, Denim beige, Gray, Vintage black, Light denim blue",https://www.hm.com/en_us/productpage.1235413016.html
Loose Fit Printed T-shirt,$ 9.99,"White/Cologne, Light beige/Better Than Ever, Light blue/Wasted Potential, White/Synthesis, White/Hardware, White/New Haven, Black/Carbonara",https://www.hm.com/en_us/productpage.0967955104.html
Regular Fit T-shirt,$ 7.99,"Dark gray, White, Black, Dark blue, Brown, Gray melange, Light green, Light beige, Pink, Dark eggplant, Light gray, Light beige",https://www.hm.com/en_us/productpage.0685816266.html
Loose Fit Sweatshirt,$ 14.99,"Light beige, Dark blue, Taupe, Black, Brown, Light gray melange, Pink, Yellow, Sage green, Dark green, Cream, Brown, Beige, Light gray melange, Light gray",https://www.hm.com/en_us/productpage.0970818035.html
Loose Fit Hoodie,$ 24.99,"Navy blue, Black, Dark taupe, Light gray melange, Light beige, Brown, Pink, White, Green, Dark brown, Burgundy, Light beige, Forest green, Pistachio green, Black",https://www.hm.com/en_us/productpage.0970819074.html
Baggy Denim Shorts,$ 34.99,"Dark gray, Light denim blue, Denim gray",https://www.hm.com/en_us/productpage.1274615001.html
Regular Fit Sweatpants,$ 19.99,"Dark taupe, Black, Dark blue, Cream, Light gray melange, Light gray melange, Beige, Black",https://www.hm.com/en_us/productpage.0970817042.html
Slim Fit Ribbed Tank Top,$ 9.99,"Black, White, Beige, Gray melange",https://www.hm.com/en_us/productpage.1227155002.html
Loose Fit T-shirt,$ 9.99,"Dark beige, White, Black, Light beige, Yellow, Light beige, Light sage green, Dark gray, Pink, Dark gray, Navy blue",https://www.hm.com/en_us/productpage.0608945130.html
Regular Fit T-shirt,$ 7.99,"Brown, White, Black, Dark blue, Dark gray, Gray melange, Light green, Light beige, Pink, Dark eggplant, Light gray, Light beige",https://www.hm.com/en_us/productpage.0685816252.html
Loose Fit Printed T-shirt,$ 9.99,"White/Hardware, Light beige/Better Than Ever, Light blue/Wasted Potential, White/Synthesis, White/Cologne, White/New Haven, Black/Carbonara",https://www.hm.com/en_us/productpage.0967955119.html
Oversized-Fit Hooded Jacket,$ 44.99,Black,https://www.hm.com/en_us/productpage.1262389001.html
Regular Fit T-shirt,$ 7.99,"Gray melange, White, Black, Dark blue, Dark gray, Brown, Light green, Light beige, Pink, Dark eggplant, Light gray, Light beige",https://www.hm.com/en_us/productpage.0685816053.html
Regular Fit Oxford Shirt,$ 24.99,"Black, Light blue/striped, White, Sage green, Light blue, Navy blue, Light beige",https://www.hm.com/en_us/productpage.1257417004.html
Loose Fit Printed T-shirt,$ 12.99,"Black, Black/New York, Khaki green/New York, White/New York, Beige/stars, Black/Soho LDN, White/stars, White/Los Angeles, White/Soho, Dark gray",https://www.hm.com/en_us/productpage.1227157027.html
Regular Fit Jersey Shirt,$ 9.99,"White, Black, Dark taupe",https://www.hm.com/en_us/productpage.1029317002.html
Collins Super Baggy Jeans,$ 44.99,"Black, Denim gray, Dark denim blue, Denim blue",https://www.hm.com/en_us/productpage.1252606007.html
Loose Fit Sweatshirt,$ 14.99,"Light gray melange, Dark blue, Taupe, Black, Brown, Light beige, Pink, Yellow, Sage green, Dark green, Cream, Brown, Beige, Light gray melange, Light gray",https://www.hm.com/en_us/productpage.0970818002.html
Regular Fit T-shirt,$ 7.99,"Light green, White, Black, Dark blue, Dark gray, Brown, Gray melange, Light beige, Pink, Dark eggplant, Light gray, Light beige",https://www.hm.com/en_us/productpage.0685816265.html
Regular Fit Oxford Shirt,$ 24.99,"Navy blue, Light blue/striped, White, Sage green, Light blue, Black, Light beige",https://www.hm.com/en_us/productpage.1257417005.html
Slim-Fit Cotton Chinos,$ 29.99,"Beige, Cream, Black, Beige, Navy blue, Dark gray",https://www.hm.com/en_us/productpage.1248348004.html
Slim Fit Cotton T-shirt,$ 8.99,"White, Black, Beige, Dark brown",https://www.hm.com/en_us/productpage.1207724003.html
Loose Fit Printed T-shirt,$ 17.99,"Cream/It Might Get Loud, White/Gentlemen Syndrome, White/George's Gas, White/New York, Black/I Don't Work Here, Black/Fortuna",https://www.hm.com/en_us/productpage.1034065153.html
Slim Fit Fine-Knit Sweater,$ 24.99,"Dark gray, Black, Taupe, Dark beige, Navy blue, White, Beige",https://www.hm.com/en_us/productpage.1232260003.html
Regular Fit Oxford Shirt,$ 24.99,"Light beige, Light blue/striped, White, Sage green, Light blue, Black, Navy blue",https://www.hm.com/en_us/productpage.1257417003.html
Loose Fit Printed T-shirt,$ 9.99,"White/New Haven, Light beige/Better Than Ever, Light blue/Wasted Potential, White/Synthesis, White/Cologne, White/Hardware, Black/Carbonara",https://www.hm.com/en_us/productpage.0967955107.html
Loose Fit Printed T-shirt,$ 9.99,"Black/Carbonara, Light beige/Better Than Ever, Light blue/Wasted Potential, White/Synthesis, White/Cologne, White/Hardware, White/New Haven",https://www.hm.com/en_us/productpage.0967955103.html
Regular Fit T-shirt,$ 7.99,"Light beige, White, Black, Dark blue, Dark gray, Brown, Gray melange, Light green, Pink, Dark eggplant, Light gray, Light beige",https://www.hm.com/en_us/productpage.0685816178.html
Slim-Fit Suit Pants,$ 39.99,"Navy blue, Black, Beige, Navy blue, Dark gray",https://www.hm.com/en_us/productpage.1252892003.html
Loose Fit Printed T-shirt,$ 12.99,"White/New York, Black/New York, Khaki green/New York, Black, Beige/stars, Black/Soho LDN, White/stars, White/Los Angeles, White/Soho, Dark gray",https://www.hm.com/en_us/productpage.1227157021.html
Oversized-Fit Hooded Jacket,$ 39.99,"Red, Gray melange",https://www.hm.com/en_us/productpage.1285722001.html
Slim-Fit Cargo Pants,$ 39.99,"Dark gray, White, Black, Light beige, Khaki green",https://www.hm.com/en_us/productpage.1253393003.html
Slim Fit Waffled Jersey Shirt,$ 19.99,"Light gray, White, Black, Light beige, Dark brown",https://www.hm.com/en_us/productpage.0795243035.html
Regular Fit Linen-Blend Shorts,$ 29.99,"Black, Cream, Navy blue, Dark beige, White",https://www.hm.com/en_us/productpage.1256418002.html
